,ci_course_no,test_time,ci_class_name,ci_student_number,ci_teacher_name,cr_name,cr_building
97,T5130F4001,0,"自动化191班,自动化192班,自动化193班,电气工程及其自动化191班,电气工程及其自动化192班,电气工程及其自动化193班,测控技术与仪器191班,测控技术与仪器192班,2019级本硕实验班",26,-1,教113,教学主楼
98,T5130F4001,0,"自动化191班,自动化192班,自动化193班,电气工程及其自动化191班,电气工程及其自动化192班,电气工程及其自动化193班,测控技术与仪器191班,测控技术与仪器192班,2019级本硕实验班",29,-1,教113,教学主楼
99,T5130F4001,0,"自动化191班,自动化192班,自动化193班,电气工程及其自动化191班,电气工程及其自动化192班,电气工程及其自动化193班,测控技术与仪器191班,测控技术与仪器192班,2019级本硕实验班",30,-1,教113,教学主楼
100,T5130F4001,0,"音乐学（音乐剧）195班,音乐学（音乐教育）191班,音乐学（音乐教育）192班,音乐学（音乐教育）193班,音乐学（音乐表演）194班",30,-1,教113,教学主楼
101,T5130F4001,0,"音乐学（音乐剧）195班,音乐学（音乐教育）191班,音乐学（音乐教育）192班,音乐学（音乐教育）193班,音乐学（音乐表演）194班",30,-1,教113,教学主楼
102,T5130F4001,0,"音乐学（音乐剧）195班,音乐学（音乐教育）191班,音乐学（音乐教育）192班,音乐学（音乐教育）193班,音乐学（音乐表演）194班",28,-1,教113,教学主楼
103,T5130F4001,0,"音乐学（音乐剧）195班,音乐学（音乐教育）191班,音乐学（音乐教育）192班,音乐学（音乐教育）193班,音乐学（音乐表演）194班",29,-1,教113,教学主楼
104,T5130F4001,0,"音乐学（音乐剧）195班,音乐学（音乐教育）191班,音乐学（音乐教育）192班,音乐学（音乐教育）193班,音乐学（音乐表演）194班",29,-1,教113,教学主楼
105,T5130F4001,0,"体育教育191班,体育教育192班,运动训练191班,运动训练192班",33,-1,教113,教学主楼
106,T5130F4001,0,"体育教育191班,体育教育192班,运动训练191班,运动训练192班",32,-1,教113,教学主楼
107,T5130F4001,0,"表演(茶艺表演方向)191班,舞蹈学191班",39,-1,教113,教学主楼
108,T5130F4001,0,物联网工程191班,26,-1,教113,教学主楼
109,T5130F4001,0,物联网工程192班,26,-1,教113,教学主楼
110,T5130F4001,0,"人工智能班191班,建筑环境与能源应用工程191班",37,-1,教113,教学主楼
111,T5130F4001,0,人工智能班191班,37,-1,教114,教学主楼
112,T5130F4001,0,"光电信息科学与工程191班,光电信息科学与工程192班",44,-1,教114,教学主楼
113,T5130F4001,0,"社会工作191班,人力资源管理191班,人力资源管理192班,劳动与社会保障191班,公共关系学191班,公共关系学192班",39,-1,教114,教学主楼
114,T5130F4001,0,"社会工作191班,人力资源管理191班,人力资源管理192班,劳动与社会保障191班,公共关系学191班,公共关系学192班",37,-1,教114,教学主楼
115,T5130F4001,0,"土木工程（道路桥梁方向）卓越计划191班,土木工程（地下工程方向）191班",29,-1,教114,教学主楼
116,T5130F4001,0,"土木工程（道路桥梁方向）卓越计划191班,土木工程（地下工程方向）191班",31,-1,教114,教学主楼
117,T5130F4001,0,"工程力学191班,数学与应用数学191班",32,-1,教114,教学主楼
118,T5130F4001,0,"水利水电工程191班,水利水电工程192班",30,-1,教114,教学主楼
119,T5130F4001,0,"水利水电工程191班,水利水电工程192班",33,-1,教114,教学主楼
120,T5130F4001,0,"工程管理191班,工程管理192班,工业设计191班",27,-1,教114,教学主楼
121,T5130F4001,0,"物理学类191班,物理学类192班,物理学类193班,应用物理学（微电子方向）192班,信息与计算科学191班,应用物理学（应用电子方向）191班,物理学191班",27,-1,教114,教学主楼
122,T5130F4001,0,"物理学类191班,物理学类192班,物理学类193班,应用物理学（微电子方向）192班,信息与计算科学191班,应用物理学（应用电子方向）191班,物理学191班",31,-1,教114,教学主楼
123,T5130F4001,0,2019级前湖学院综合实验班,30,-1,教114,教学主楼
124,T5130F4001,0,"历史学191班,档案学191班",32,-1,教114,教学主楼
125,T5130F4001,0,临班707,55,-1,教114,教学主楼
126,T5130F4001,0,临床医学191班,39,-1,教114,教学主楼
127,T5130F4001,0,"临床医学191班,临床医学192班",39,-1,教114,教学主楼
128,T5130F4001,0,"临床医学192班,临床医学193班",35,-1,教114,教学主楼
129,T5130F4001,0,"临床医学194班,临床医学195班",35,-1,教114,教学主楼
130,T5130F4001,0,临床医学195班,33,-1,教114,教学主楼
131,T5130F4001,0,"临床医学（卓越班）191班,临床医学（卓越班）192班,临床医学（卓越眼科实验班）191班",45,-1,教114,教学主楼
132,T5130F4001,0,临床医学196班,43,-1,教114,教学主楼
133,T5130F4001,0,医学检验技术191班,45,-1,教114,教学主楼
134,T5130F4001,0,"临床医学199班,临床医学1910班",39,-1,教114,教学主楼
135,T5130F4001,0,"预防医学191班,临床医学1910班",36,-1,教114,教学主楼
136,T5130F4001,0,"预防医学191班,预防医学192班",35,-1,教114,教学主楼
137,T5130F4001,0,"预防医学192班,眼视光学191班",29,-1,教114,教学主楼
138,T5130F4001,0,康复治疗学191班,36,-1,教114,教学主楼
139,T5130F4001,0,儿科学191班,30,-1,教114,教学主楼
140,T5130F4001,0,基础医学191班,32,-1,教114,教学主楼
141,T5130F4001,0,医学影像学191班,48,-1,教115,教学主楼
142,T5130F4001,0,医学影像学192班,47,-1,教115,教学主楼
143,T5130F4001,0,临床医学197班,42,-1,教115,教学主楼
144,T5130F4001,0,麻醉学191班,41,-1,教115,教学主楼
145,T5130F4001,0,麻醉学192班,43,-1,教115,教学主楼
146,T5130F4001,0,眼视光医学191班,29,-1,教115,教学主楼
147,T5130F4001,0,临床药学191班,30,-1,教115,教学主楼
148,T5130F4001,0,药学191班,42,-1,教115,教学主楼
149,T5130F4001,0,药学192班,39,-1,教115,教学主楼
150,T5130F4001,0,药学193班,44,-1,教115,教学主楼
