520411902,音乐学（器乐）192班,前湖校区,艺术与设计学院,音乐学,普通本科,,2019,52041,0,,,,是,音乐学,,学科门类：艺术学
520411903,音乐学（器乐）193班,前湖校区,艺术与设计学院,音乐学,普通本科,,2019,52041,0,,,,是,音乐学,,学科门类：艺术学
520411904,音乐学（声乐）194班,前湖校区,艺术与设计学院,音乐学,普通本科,,2019,52041,0,,,,是,音乐学,,学科门类：艺术学
520411905,音乐学（声乐）195班,前湖校区,艺术与设计学院,音乐学,普通本科,,2019,52041,0,,,,是,音乐学,,学科门类：艺术学
520411906,音乐学（声乐）196班,前湖校区,艺术与设计学院,音乐学,普通本科,,2019,52041,1,1,,,是,音乐学,,学科门类：艺术学
520451901,音乐学（音乐表演）194班,前湖校区,艺术与设计学院,音乐学（音乐表演）,普通本科,,2019,52045,53,53,,,是,音乐学,,学科门类：艺术学
520461901,音乐学（音乐教育）191班,前湖校区,艺术与设计学院,音乐学（音乐教育）,普通本科,,2019,52046,38,38,,,是,音乐学,,学科门类：艺术学
520461902,音乐学（音乐教育）192班,前湖校区,艺术与设计学院,音乐学（音乐教育）,普通本科,,2019,52046,35,35,,,是,音乐学,,学科门类：艺术学
520461903,音乐学（音乐教育）193班,前湖校区,艺术与设计学院,音乐学（音乐教育）,普通本科,,2019,52046,35,35,,,是,音乐学,,学科门类：艺术学
520471901,音乐学（音乐剧）195班,前湖校区,艺术与设计学院,音乐学（音乐剧）,普通本科,,2019,52047,16,16,,,是,音乐学,,学科门类：艺术学
520611901,舞蹈学191班,前湖校区,艺术与设计学院,舞蹈学,普通本科,,2019,52061,18,18,,,是,舞蹈学,,学科门类：艺术学
520611902,舞蹈学192班,前湖校区,艺术与设计学院,舞蹈学,普通本科,,2019,52061,31,31,,,是,舞蹈学,,学科门类：艺术学
520611903,舞蹈学193班,前湖校区,艺术与设计学院,舞蹈学,普通本科,,2019,52061,30,29,,,是,舞蹈学,,学科门类：艺术学
520621901,舞蹈学（表演编导）191班,前湖校区,艺术与设计学院,舞蹈学（表演编导）,普通本科,,2019,52062,39,,,,是,舞蹈学,,学科门类：艺术学
